,player,player_upper,api_id,birthday,season_age,position,position_type,shoots,team,season,session,gp,toi,toi_gp,toi_perc,g,a1,a2,points,isf,iff,icf
9317,Ryan Ellis,RYAN.ELLIS,8475176,1991-01-03,25.0,D,D,R,NSH,20162017,R,71.0,1700.87,23.96,39.39,16.0,13.0,9.0,38.0,140.0,197.0,281.0
9318,Ryan Garbutt,RYAN.GARBUTT,8476116,1985-08-12,31.0,C,F,L,ANA,20162017,R,27.0,247.28,9.16,15.11,2.0,0.0,1.0,3.0,26.0,43.0,57.0
9319,Ryan Getzlaf,RYAN.GETZLAF,8470612,1985-05-10,31.0,C,F,R,ANA,20162017,R,74.0,1559.22,21.07,34.68,15.0,38.0,20.0,73.0,138.0,211.0,288.0
9320,Ryan Hartman,RYAN.HARTMAN,8477451,1994-09-20,21.0,R,F,R,CHI,20162017,R,76.0,970.3,12.77,21.02,19.0,8.0,4.0,31.0,170.0,214.0,261.0
9321,Ryan Johansen,RYAN.JOHANSEN,8475793,1992-07-31,24.0,C,F,R,NSH,20162017,R,82.0,1544.52,18.84,30.98,14.0,28.0,19.0,61.0,154.0,219.0,276.0
9322,Ryan Johnston,RYAN.JOHNSTON,8478963,1992-02-14,24.0,D,D,R,MTL,20162017,R,7.0,69.08,9.87,16.16,0.0,0.0,0.0,0.0,3.0,4.0,8.0
9323,Ryan Kesler,RYAN.KESLER,8470616,1984-08-31,32.0,C,F,R,ANA,20162017,R,82.0,1746.9,21.3,35.08,22.0,24.0,13.0,59.0,186.0,279.0,352.0
9324,Ryan McDonagh,RYAN.MCDONAGH,8474151,1989-06-13,27.0,D,D,L,NYR,20162017,R,77.0,1875.5,24.36,40.17,6.0,22.0,14.0,42.0,153.0,220.0,320.0
9325,Ryan Murphy,RYAN.MURPHY,8476465,1993-03-31,23.0,D,D,R,CAR,20162017,R,27.0,355.63,13.17,21.7,0.0,1.0,1.0,2.0,17.0,24.0,41.0
9326,Ryan Murray,RYAN.MURRAY,8476850,1993-09-27,22.0,D,D,L,CBJ,20162017,R,60.0,1099.98,18.33,30.22,2.0,5.0,4.0,11.0,52.0,71.0,110.0
9327,Ryan Nugent-Hopkins,RYAN.NUGENT-HOPKINS,8476454,1993-04-12,23.0,C,F,L,EDM,20162017,R,82.0,1450.75,17.69,29.07,18.0,14.0,11.0,43.0,200.0,244.0,324.0
9328,Ryan O'Reilly,RYAN.O'REILLY,8475158,1991-02-07,25.0,C,F,L,BUF,20162017,R,72.0,1545.0,21.46,35.32,20.0,21.0,14.0,55.0,189.0,245.0,297.0
9329,Ryan Pulock,RYAN.PULOCK,8477506,1994-10-06,21.0,D,D,R,NYI,20162017,R,1.0,3.95,3.95,6.58,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9330,Ryan Reaves,RYAN.REAVES,8471817,1987-01-20,29.0,R,F,R,STL,20162017,R,80.0,710.8,8.88,14.67,7.0,5.0,1.0,13.0,58.0,83.0,105.0
9331,Ryan Spooner,RYAN.SPOONER,8475727,1992-01-30,24.0,C,F,L,BOS,20162017,R,78.0,1099.48,14.1,23.27,11.0,14.0,14.0,39.0,145.0,181.0,223.0
9332,Ryan Sproul,RYAN.SPROUL,8476450,1993-01-13,23.0,D,D,R,DET,20162017,R,27.0,408.98,15.15,24.7,1.0,4.0,2.0,7.0,46.0,67.0,81.0
9333,Ryan Strome,RYAN.STROME,8476458,1993-07-11,23.0,C,F,R,NYI,20162017,R,69.0,1007.93,14.61,24.05,13.0,10.0,7.0,30.0,114.0,156.0,203.0
9334,Ryan Suter,RYAN.SUTER,8470600,1985-01-21,31.0,D,D,L,MIN,20162017,R,82.0,2207.78,26.92,44.45,9.0,10.0,21.0,40.0,164.0,226.0,332.0
9335,Ryan White,RYAN.WHITE,8473466,1988-03-17,28.0,C,F,R,ARI,20162017,R,46.0,503.73,10.95,17.98,7.0,4.0,2.0,13.0,43.0,54.0,71.0
9336,Ryan White,RYAN.WHITE,8473466,1988-03-17,28.0,C,F,R,MIN,20162017,R,19.0,189.03,9.95,16.52,2.0,0.0,1.0,3.0,17.0,27.0,32.0
9337,Sam Bennett,SAM.BENNETT,8477935,1996-06-20,20.0,C,F,L,CGY,20162017,R,81.0,1213.98,14.99,24.7,13.0,7.0,6.0,26.0,122.0,169.0,215.0
9338,Sam Gagner,SAM.GAGNER,8474040,1989-08-10,27.0,C,F,R,CBJ,20162017,R,81.0,1110.9,13.71,22.63,18.0,21.0,11.0,50.0,179.0,241.0,306.0
9339,Sam Reinhart,SAM.REINHART,8477933,1995-11-06,20.0,C,F,R,BUF,20162017,R,79.0,1360.02,17.22,28.31,17.0,23.0,7.0,47.0,178.0,233.0,280.0
9340,Sami Vatanen,SAMI.VATANEN,8475222,1991-06-03,25.0,D,D,R,ANA,20162017,R,71.0,1538.15,21.66,35.7,4.0,9.0,12.0,25.0,118.0,171.0,253.0
9341,Samuel Henley,SAMUEL.HENLEY,8476511,1993-07-25,23.0,R,F,L,COL,20162017,R,1.0,5.3,5.3,8.83,1.0,0.0,0.0,1.0,1.0,1.0,1.0
9342,Samuel Morin,SAMUEL.MORIN,8477502,1995-07-12,21.0,D,D,L,PHI,20162017,R,1.0,17.78,17.78,29.16,0.0,0.0,0.0,0.0,2.0,3.0,4.0
9343,Scott Harrington,SCOTT.HARRINGTON,8476449,1993-03-10,23.0,D,D,L,CBJ,20162017,R,22.0,286.15,13.01,21.46,1.0,0.0,2.0,3.0,16.0,25.0,35.0
9344,Scott Hartnell,SCOTT.HARTNELL,8468486,1982-04-18,34.0,L,F,L,CBJ,20162017,R,78.0,940.83,12.06,19.9,13.0,15.0,9.0,37.0,104.0,137.0,172.0
9345,Scott Laughton,SCOTT.LAUGHTON,8476872,1994-05-30,22.0,L,F,L,PHI,20162017,R,2.0,20.48,10.24,17.07,0.0,0.0,0.0,0.0,4.0,4.0,5.0
9346,Scott Mayfield,SCOTT.MAYFIELD,8476429,1992-10-14,23.0,D,D,R,NYI,20162017,R,25.0,353.47,14.14,23.44,2.0,3.0,4.0,9.0,39.0,55.0,80.0
9347,Scott Wilson,SCOTT.WILSON,8476293,1992-04-24,24.0,C,F,L,PIT,20162017,R,78.0,853.67,10.94,17.99,8.0,11.0,7.0,26.0,127.0,172.0,215.0
9348,Scottie Upshall,SCOTTIE.UPSHALL,8470105,1983-10-07,32.0,R,F,L,STL,20162017,R,73.0,801.68,10.98,18.14,10.0,6.0,2.0,18.0,86.0,110.0,143.0
9349,Sean Couturier,SEAN.COUTURIER,8476461,1992-12-07,23.0,C,F,L,PHI,20162017,R,66.0,1217.42,18.45,30.25,14.0,10.0,10.0,34.0,120.0,162.0,195.0
9350,Sean Kuraly,SEAN.KURALY,8476374,1993-01-20,23.0,C,F,L,BOS,20162017,R,8.0,73.6,9.2,15.02,0.0,0.0,1.0,1.0,11.0,15.0,21.0
9351,Sean Malone,SEAN.MALONE,8477391,1995-04-30,21.0,C,F,L,BUF,20162017,R,1.0,12.2,12.2,20.33,0.0,0.0,0.0,0.0,1.0,1.0,2.0
9352,Sean Monahan,SEAN.MONAHAN,8477497,1994-10-12,21.0,C,F,L,CGY,20162017,R,82.0,1441.3,17.58,28.98,27.0,15.0,16.0,58.0,199.0,266.0,348.0
9353,Sebastian Aho,SEBASTIAN.AHO,8478427,1997-07-26,19.0,R,F,L,CAR,20162017,R,82.0,1376.52,16.79,27.57,24.0,12.0,13.0,49.0,214.0,286.0,362.0
9354,Sergey Kalinin,SERGEY.KALININ,8478566,1991-03-17,25.0,C,F,L,N.J,20162017,R,43.0,550.13,12.79,20.98,2.0,2.0,0.0,4.0,38.0,48.0,56.0
9355,Sergey Tolchinsky,SERGEY.TOLCHINSKY,8477566,1995-02-03,21.0,L,F,L,CAR,20162017,R,2.0,22.95,11.47,17.65,0.0,1.0,0.0,1.0,2.0,2.0,3.0
9356,Seth Griffith,SETH.GRIFFITH,8476495,1993-01-04,23.0,C,F,R,FLA,20162017,R,21.0,277.22,13.2,21.4,0.0,4.0,1.0,5.0,18.0,33.0,40.0
9357,Seth Griffith,SETH.GRIFFITH,8476495,1993-01-04,23.0,C,F,R,TOR,20162017,R,3.0,28.4,9.47,15.78,0.0,0.0,0.0,0.0,3.0,7.0,10.0
9358,Seth Helgeson,SETH.HELGESON,8475274,1990-10-08,25.0,D,D,L,N.J,20162017,R,9.0,121.22,13.47,22.4,1.0,0.0,0.0,1.0,3.0,8.0,11.0
9359,Seth Jones,SETH.JONES,8477495,1994-10-03,21.0,D,D,R,CBJ,20162017,R,75.0,1755.1,23.4,38.59,12.0,13.0,17.0,42.0,152.0,212.0,297.0
9360,Shane Doan,SHANE.DOAN,8462038,1976-10-10,39.0,R,F,R,ARI,20162017,R,74.0,1113.37,15.05,24.73,6.0,17.0,4.0,27.0,144.0,191.0,239.0
9361,Shane Harper,SHANE.HARPER,8475597,1989-02-01,27.0,R,F,R,FLA,20162017,R,14.0,144.2,10.3,16.92,2.0,1.0,0.0,3.0,13.0,18.0,23.0
9362,Shane Prince,SHANE.PRINCE,8476386,1992-11-16,23.0,C,F,L,NYI,20162017,R,50.0,648.53,12.97,21.31,5.0,7.0,6.0,18.0,71.0,89.0,124.0
9363,Shawn Matthias,SHAWN.MATTHIAS,8473574,1988-02-19,28.0,C,F,L,WPG,20162017,R,45.0,610.15,13.56,22.46,8.0,3.0,1.0,12.0,51.0,73.0,86.0
9364,Shawn Thornton,SHAWN.THORNTON,8465978,1977-07-23,39.0,L,F,R,FLA,20162017,R,50.0,384.48,7.69,12.62,2.0,0.0,2.0,4.0,42.0,62.0,81.0
9365,Shayne Gostisbehere,SHAYNE.GOSTISBEHERE,8476906,1993-04-20,23.0,D,D,L,PHI,20162017,R,76.0,1488.12,19.58,32.06,7.0,17.0,15.0,39.0,198.0,303.0,445.0
9366,Shea Theodore,SHEA.THEODORE,8477447,1995-08-03,21.0,D,D,L,ANA,20162017,R,34.0,588.65,17.31,28.42,2.0,6.0,1.0,9.0,60.0,89.0,126.0
9367,Shea Weber,SHEA.WEBER,8470642,1985-08-14,31.0,D,D,R,MTL,20162017,R,78.0,1954.77,25.06,41.19,17.0,9.0,16.0,42.0,183.0,284.0,425.0
9368,Sidney Crosby,SIDNEY.CROSBY,8471675,1987-08-07,29.0,C,F,L,PIT,20162017,R,75.0,1490.83,19.88,32.66,44.0,28.0,17.0,89.0,255.0,325.0,411.0
9369,Simon Despres,SIMON.DESPRES,8475155,1991-07-27,25.0,D,D,L,ANA,20162017,R,1.0,16.13,16.13,26.89,0.0,0.0,0.0,0.0,1.0,2.0,2.0
9370,Slater Koekkoek,SLATER.KOEKKOEK,8476886,1994-02-18,22.0,D,D,L,T.B,20162017,R,29.0,376.53,12.98,21.37,0.0,2.0,2.0,4.0,27.0,40.0,68.0
9371,Sonny Milano,SONNY.MILANO,8477947,1996-05-12,20.0,L,F,L,CBJ,20162017,R,4.0,46.73,11.68,19.36,0.0,0.0,0.0,0.0,2.0,4.0,6.0
9372,Spencer Abbott,SPENCER.ABBOTT,8476805,1988-04-30,28.0,L,F,R,CHI,20162017,R,1.0,8.57,8.57,14.06,0.0,0.0,0.0,0.0,1.0,1.0,2.0
9373,Stefan Noesen,STEFAN.NOESEN,8476474,1993-02-12,23.0,R,F,R,ANA,20162017,R,12.0,78.62,6.55,10.84,2.0,0.0,0.0,2.0,12.0,14.0,15.0
9374,Stefan Noesen,STEFAN.NOESEN,8476474,1993-02-12,23.0,R,F,R,N.J,20162017,R,32.0,410.9,12.84,21.23,6.0,1.0,1.0,8.0,51.0,69.0,77.0
9375,Stephen Gionta,STEPHEN.GIONTA,8472410,1983-10-09,32.0,R,F,R,NYI,20162017,R,26.0,291.38,11.21,18.64,1.0,5.0,0.0,6.0,17.0,20.0,28.0
9376,Stephen Johns,STEPHEN.JOHNS,8475730,1992-04-18,24.0,D,D,R,DAL,20162017,R,61.0,1113.58,18.26,30.27,4.0,2.0,4.0,10.0,91.0,138.0,201.0
9377,Steve Oleksy,STEVE.OLEKSY,8476162,1986-02-04,30.0,D,D,R,PIT,20162017,R,11.0,150.67,13.7,22.55,0.0,0.0,1.0,1.0,11.0,18.0,27.0
9378,Steve Ott,STEVE.OTT,8468505,1982-08-19,34.0,C,F,L,DET,20162017,R,42.0,439.3,10.46,17.12,3.0,2.0,1.0,6.0,33.0,44.0,58.0
9379,Steve Ott,STEVE.OTT,8468505,1982-08-19,34.0,C,F,L,MTL,20162017,R,11.0,131.18,11.93,19.52,0.0,0.0,1.0,1.0,12.0,13.0,18.0
9380,Steven Kampfer,STEVEN.KAMPFER,8474000,1988-09-24,27.0,D,D,R,FLA,20162017,R,1.0,16.8,16.8,28.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
9381,Steven Kampfer,STEVEN.KAMPFER,8474000,1988-09-24,27.0,D,D,R,NYR,20162017,R,10.0,129.03,12.9,21.19,1.0,1.0,0.0,2.0,10.0,14.0,21.0
9382,Steven Santini,STEVEN.SANTINI,8477463,1995-03-07,21.0,D,D,R,N.J,20162017,R,38.0,611.17,16.08,26.54,2.0,2.0,3.0,7.0,46.0,62.0,75.0
9383,Steven Stamkos,STEVEN.STAMKOS,8474564,1990-02-07,26.0,C,F,R,T.B,20162017,R,17.0,303.9,17.88,29.5,9.0,9.0,2.0,20.0,58.0,76.0,100.0
9384,Sven Andrighetto,SVEN.ANDRIGHETTO,8477413,1993-03-21,23.0,R,F,L,COL,20162017,R,19.0,332.47,17.5,28.86,5.0,5.0,6.0,16.0,37.0,42.0,63.0
9385,Sven Andrighetto,SVEN.ANDRIGHETTO,8477413,1993-03-21,23.0,R,F,L,MTL,20162017,R,27.0,309.83,11.48,18.9,2.0,4.0,2.0,8.0,31.0,49.0,67.0
9386,Sven Baertschi,SVEN.BAERTSCHI,8476466,1992-10-05,23.0,L,F,L,VAN,20162017,R,68.0,1079.53,15.88,26.13,18.0,8.0,9.0,35.0,114.0,149.0,185.0
9387,T.J. Oshie,T.J..OSHIE,8471698,1986-12-23,29.0,R,F,R,WSH,20162017,R,68.0,1214.13,17.85,29.43,33.0,16.0,7.0,56.0,143.0,218.0,250.0
9388,Tanner Glass,TANNER.GLASS,8470854,1983-11-29,32.0,L,F,L,NYR,20162017,R,11.0,120.02,10.91,17.94,1.0,0.0,1.0,2.0,8.0,15.0,18.0
9389,Tanner Kero,TANNER.KERO,8478528,1992-07-24,24.0,C,F,L,CHI,20162017,R,47.0,633.83,13.49,22.25,6.0,6.0,4.0,16.0,60.0,80.0,100.0
9390,Tanner Pearson,TANNER.PEARSON,8476871,1992-08-10,24.0,L,F,L,L.A,20162017,R,80.0,1305.6,16.32,26.87,24.0,14.0,6.0,44.0,187.0,274.0,364.0
9391,Tanner Richard,TANNER.RICHARD,8476911,1993-04-06,23.0,C,F,L,T.B,20162017,R,3.0,38.12,12.71,21.18,0.0,0.0,0.0,0.0,1.0,2.0,3.0
9392,Taylor Beck,TAYLOR.BECK,8475192,1991-05-13,25.0,L,F,R,EDM,20162017,R,3.0,17.65,5.88,9.37,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9393,Taylor Beck,TAYLOR.BECK,8475192,1991-05-13,25.0,L,F,R,NYR,20162017,R,2.0,26.4,13.2,22.0,0.0,0.0,0.0,0.0,5.0,5.0,10.0
9394,Taylor Chorney,TAYLOR.CHORNEY,8471710,1987-04-27,29.0,D,D,L,WSH,20162017,R,18.0,256.75,14.26,23.62,1.0,1.0,3.0,5.0,19.0,28.0,34.0
9395,Taylor Fedun,TAYLOR.FEDUN,8476166,1988-06-04,28.0,D,D,R,BUF,20162017,R,27.0,360.82,13.36,21.87,0.0,3.0,4.0,7.0,24.0,32.0,45.0
9396,Taylor Hall,TAYLOR.HALL,8475791,1991-11-14,24.0,L,F,L,N.J,20162017,R,72.0,1391.83,19.33,31.86,20.0,22.0,11.0,53.0,238.0,302.0,392.0
9397,Taylor Leier,TAYLOR.LEIER,8476955,1994-02-15,22.0,L,F,L,PHI,20162017,R,10.0,90.6,9.06,14.67,1.0,0.0,1.0,2.0,7.0,10.0,14.0
9398,Teddy Purcell,TEDDY.PURCELL,8473962,1985-09-08,31.0,R,F,R,L.A,20162017,R,12.0,154.7,12.89,21.26,0.0,1.0,1.0,2.0,10.0,13.0,20.0
9399,Teemu Pulkkinen,TEEMU.PULKKINEN,8475800,1992-01-02,24.0,L,F,R,ARI,20162017,R,4.0,39.03,9.76,15.93,1.0,0.0,0.0,1.0,6.0,7.0,8.0
9400,Teemu Pulkkinen,TEEMU.PULKKINEN,8475800,1992-01-02,24.0,L,F,R,MIN,20162017,R,9.0,84.48,9.39,15.63,1.0,0.0,0.0,1.0,4.0,8.0,12.0
9401,Teuvo Teravainen,TEUVO.TERAVAINEN,8476882,1994-09-11,22.0,L,F,L,CAR,20162017,R,81.0,1315.38,16.24,26.66,15.0,12.0,15.0,42.0,169.0,237.0,298.0
9402,Thomas Chabot,THOMAS.CHABOT,8478469,1997-01-30,19.0,D,D,L,OTT,20162017,R,1.0,7.15,7.15,11.92,0.0,0.0,0.0,0.0,1.0,2.0,2.0
9403,Thomas Hickey,THOMAS.HICKEY,8474066,1989-02-08,27.0,D,D,L,NYI,20162017,R,76.0,1331.42,17.52,28.87,4.0,5.0,11.0,20.0,87.0,130.0,199.0
9404,Thomas Vanek,THOMAS.VANEK,8470598,1984-01-19,32.0,L,F,R,DET,20162017,R,48.0,701.6,14.62,23.9,15.0,14.0,9.0,38.0,99.0,129.0,162.0
9405,Thomas Vanek,THOMAS.VANEK,8470598,1984-01-19,32.0,L,F,R,FLA,20162017,R,20.0,277.72,13.89,22.95,2.0,7.0,1.0,10.0,34.0,43.0,54.0
9406,Tim Heed,TIM.HEED,8475841,1991-01-27,25.0,D,D,R,S.J,20162017,R,1.0,16.48,16.48,27.47,0.0,0.0,0.0,0.0,1.0,1.0,4.0
9407,Tim Schaller,TIM.SCHALLER,8477213,1990-11-16,25.0,C,F,L,BOS,20162017,R,59.0,723.93,12.27,20.24,7.0,6.0,1.0,14.0,89.0,130.0,157.0
9408,Timo Meier,TIMO.MEIER,8478414,1996-10-08,19.0,R,F,L,S.J,20162017,R,34.0,424.1,12.47,20.6,3.0,2.0,1.0,6.0,85.0,115.0,156.0
9409,Tj Brodie,TJ.BRODIE,8474673,1990-06-07,26.0,D,D,L,CGY,20162017,R,82.0,1933.62,23.58,38.88,6.0,14.0,16.0,36.0,78.0,131.0,208.0
9410,Tj Tynan,TJ.TYNAN,8476391,1992-02-25,24.0,C,F,R,CBJ,20162017,R,3.0,22.45,7.48,12.47,0.0,0.0,0.0,0.0,3.0,5.0,7.0
9411,Tobias Enstrom,TOBIAS.ENSTROM,8470828,1984-11-05,31.0,D,D,L,WPG,20162017,R,60.0,1314.27,21.9,36.24,1.0,7.0,6.0,14.0,46.0,66.0,111.0
9412,Tobias Rieder,TOBIAS.RIEDER,8476356,1993-01-10,23.0,C,F,L,ARI,20162017,R,80.0,1384.93,17.31,28.51,16.0,8.0,10.0,34.0,155.0,224.0,276.0
9413,Tom Gilbert,TOM.GILBERT,8470104,1983-01-10,33.0,D,D,R,L.A,20162017,R,18.0,278.22,15.46,25.31,1.0,4.0,0.0,5.0,12.0,21.0,30.0
9414,Tom Kuhnhackl,TOM.KUHNHACKL,8475832,1992-01-21,24.0,R,F,L,PIT,20162017,R,57.0,607.08,10.65,17.45,4.0,7.0,5.0,16.0,49.0,74.0,99.0
9415,Tom Pyatt,TOM.PYATT,8471768,1987-02-14,29.0,C,F,L,OTT,20162017,R,82.0,1281.45,15.63,25.66,9.0,9.0,5.0,23.0,95.0,134.0,164.0
9416,Tom Sestito,TOM.SESTITO,8473542,1987-09-28,28.0,L,F,L,PIT,20162017,R,13.0,71.92,5.53,9.13,0.0,1.0,1.0,2.0,3.0,3.0,6.0
9417,Tom Wilson,TOM.WILSON,8476880,1994-03-29,22.0,R,F,R,WSH,20162017,R,82.0,1059.85,12.92,21.31,7.0,4.0,8.0,19.0,95.0,118.0,166.0
9418,Tomas Hertl,TOMAS.HERTL,8476881,1993-11-12,22.0,C,F,L,S.J,20162017,R,49.0,843.97,17.22,28.55,10.0,7.0,5.0,22.0,100.0,139.0,183.0
9419,Tomas Jurco,TOMAS.JURCO,8476430,1992-12-28,23.0,R,F,L,CHI,20162017,R,13.0,147.8,11.37,18.51,1.0,0.0,0.0,1.0,23.0,26.0,34.0
9420,Tomas Jurco,TOMAS.JURCO,8476430,1992-12-28,23.0,R,F,L,DET,20162017,R,16.0,160.53,10.03,16.39,0.0,0.0,0.0,0.0,12.0,25.0,32.0
9421,Tomas Nosek,TOMAS.NOSEK,8477931,1992-09-01,24.0,L,F,L,DET,20162017,R,11.0,111.37,10.12,16.47,1.0,0.0,0.0,1.0,19.0,22.0,24.0
9422,Tomas Plekanec,TOMAS.PLEKANEC,8469521,1982-10-31,33.0,C,F,L,MTL,20162017,R,78.0,1311.72,16.82,27.65,10.0,9.0,9.0,28.0,139.0,181.0,236.0
9423,Tomas Tatar,TOMAS.TATAR,8475193,1990-12-01,25.0,C,F,L,DET,20162017,R,82.0,1416.73,17.28,28.23,25.0,12.0,9.0,46.0,166.0,242.0,321.0
9424,Tommy Wingels,TOMMY.WINGELS,8474739,1988-04-12,28.0,C,F,R,OTT,20162017,R,36.0,394.52,10.96,17.98,2.0,1.0,1.0,4.0,39.0,49.0,57.0
9425,Tommy Wingels,TOMMY.WINGELS,8474739,1988-04-12,28.0,C,F,R,S.J,20162017,R,37.0,372.08,10.06,16.66,5.0,3.0,0.0,8.0,42.0,52.0,59.0
9426,Tony Deangelo,TONY.DEANGELO,8477950,1995-10-24,20.0,D,D,R,ARI,20162017,R,39.0,666.6,17.09,28.07,5.0,4.0,5.0,14.0,60.0,82.0,111.0
9427,Torey Krug,TOREY.KRUG,8476792,1991-04-12,25.0,D,D,L,BOS,20162017,R,81.0,1748.9,21.59,35.66,8.0,25.0,18.0,51.0,208.0,297.0,462.0
9428,Torrey Mitchell,TORREY.MITCHELL,8471338,1985-01-30,31.0,C,F,R,MTL,20162017,R,78.0,983.2,12.61,20.71,8.0,4.0,5.0,17.0,68.0,98.0,124.0
9429,Travis Hamonic,TRAVIS.HAMONIC,8474612,1990-08-16,26.0,D,D,R,NYI,20162017,R,49.0,1002.32,20.46,33.59,3.0,6.0,5.0,14.0,74.0,109.0,157.0
9430,Travis Konecny,TRAVIS.KONECNY,8478439,1997-03-11,19.0,C,F,R,PHI,20162017,R,70.0,986.33,14.09,23.05,11.0,10.0,7.0,28.0,133.0,183.0,234.0
9431,Travis Zajac,TRAVIS.ZAJAC,8471233,1985-05-13,31.0,C,F,R,N.J,20162017,R,80.0,1578.03,19.73,32.42,14.0,21.0,10.0,45.0,126.0,161.0,195.0
9432,Trevor Daley,TREVOR.DALEY,8470110,1983-10-09,32.0,D,D,L,PIT,20162017,R,56.0,1141.18,20.38,33.54,5.0,6.0,8.0,19.0,84.0,117.0,156.0
9433,Trevor Lewis,TREVOR.LEWIS,8473453,1987-01-08,29.0,C,F,R,L.A,20162017,R,82.0,1170.4,14.27,23.51,12.0,8.0,4.0,24.0,145.0,209.0,248.0
9434,Trevor Smith,TREVOR.SMITH,8473942,1985-02-08,31.0,C,F,L,NSH,20162017,R,1.0,7.33,7.33,12.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9435,Trevor Van Riemsdyk,TREVOR.VAN RIEMSDYK,8477845,1991-07-24,25.0,D,D,R,CHI,20162017,R,58.0,1067.7,18.41,30.42,5.0,5.0,6.0,16.0,73.0,103.0,161.0
9436,Troy Brouwer,TROY.BROUWER,8471426,1985-08-17,31.0,R,F,R,CGY,20162017,R,74.0,1200.48,16.22,26.71,13.0,5.0,7.0,25.0,87.0,127.0,153.0
9437,Troy Stecher,TROY.STECHER,8479442,1994-04-07,22.0,D,D,R,VAN,20162017,R,71.0,1418.48,19.98,32.93,3.0,10.0,11.0,24.0,125.0,184.0,307.0
9438,Ty Rattie,TY.RATTIE,8476427,1993-02-05,23.0,R,F,R,CAR,20162017,R,5.0,67.32,13.46,22.32,0.0,2.0,0.0,2.0,9.0,12.0,14.0
9439,Ty Rattie,TY.RATTIE,8476427,1993-02-05,23.0,R,F,R,STL,20162017,R,4.0,29.33,7.33,11.73,0.0,0.0,0.0,0.0,1.0,1.0,1.0
9440,Tyler Bertuzzi,TYLER.BERTUZZI,8477479,1995-02-24,21.0,L,F,L,DET,20162017,R,7.0,63.75,9.11,14.59,0.0,0.0,0.0,0.0,3.0,7.0,8.0
9441,Tyler Bozak,TYLER.BOZAK,8475098,1986-03-19,30.0,C,F,R,TOR,20162017,R,78.0,1280.87,16.42,26.96,18.0,24.0,13.0,55.0,145.0,199.0,238.0
9442,Tyler Ennis,TYLER.ENNIS,8474589,1989-10-06,26.0,C,F,L,BUF,20162017,R,51.0,654.63,12.84,21.16,5.0,5.0,3.0,13.0,89.0,112.0,145.0
9443,Tyler Gaudet,TYLER.GAUDET,8477715,1993-04-04,23.0,C,F,L,ARI,20162017,R,4.0,51.95,12.99,21.2,0.0,1.0,0.0,1.0,3.0,6.0,9.0
9444,Tyler Graovac,TYLER.GRAOVAC,8476344,1993-04-27,23.0,C,F,L,MIN,20162017,R,52.0,511.72,9.84,16.19,7.0,1.0,1.0,9.0,48.0,71.0,84.0
9445,Tyler Johnson,TYLER.JOHNSON,8474870,1990-07-29,26.0,C,F,R,T.B,20162017,R,66.0,1242.18,18.82,30.97,19.0,12.0,14.0,45.0,130.0,195.0,250.0
9446,Tyler Motte,TYLER.MOTTE,8477353,1995-03-10,21.0,C,F,L,CHI,20162017,R,33.0,375.77,11.39,18.71,4.0,3.0,0.0,7.0,46.0,59.0,74.0
9447,Tyler Myers,TYLER.MYERS,8474574,1990-02-01,26.0,D,D,R,WPG,20162017,R,11.0,244.28,22.21,36.64,2.0,0.0,3.0,5.0,16.0,23.0,40.0
9448,Tyler Pitlick,TYLER.PITLICK,8475752,1991-11-01,24.0,C,F,R,EDM,20162017,R,31.0,307.65,9.92,16.27,8.0,2.0,1.0,11.0,54.0,64.0,76.0
9449,Tyler Seguin,TYLER.SEGUIN,8475794,1992-01-31,24.0,C,F,R,DAL,20162017,R,82.0,1513.73,18.46,30.52,26.0,27.0,19.0,72.0,302.0,403.0,508.0
9450,Tyler Toffoli,TYLER.TOFFOLI,8475726,1992-04-24,24.0,C,F,R,L.A,20162017,R,63.0,1044.9,16.59,27.27,16.0,9.0,9.0,34.0,165.0,240.0,322.0
9451,Tyler Wotherspoon,TYLER.WOTHERSPOON,8476452,1993-03-12,23.0,D,D,L,CGY,20162017,R,4.0,43.6,10.9,18.17,0.0,0.0,0.0,0.0,4.0,5.0,8.0
9452,Tyson Barrie,TYSON.BARRIE,8475197,1991-07-26,25.0,D,D,R,COL,20162017,R,74.0,1724.75,23.31,38.56,7.0,20.0,11.0,38.0,182.0,279.0,409.0
9453,Tyson Jost,TYSON.JOST,8479370,1998-03-14,18.0,C,F,L,COL,20162017,R,6.0,94.05,15.67,25.29,1.0,0.0,0.0,1.0,9.0,11.0,15.0
9454,Valentin Zykov,VALENTIN.ZYKOV,8477458,1995-05-15,21.0,L,F,R,CAR,20162017,R,2.0,12.5,6.25,10.23,1.0,0.0,0.0,1.0,3.0,4.0,4.0
9455,Valtteri Filppula,VALTTERI.FILPPULA,8470047,1984-03-20,32.0,C,F,L,PHI,20162017,R,20.0,342.55,17.13,28.08,5.0,2.0,1.0,8.0,23.0,28.0,36.0
9456,Valtteri Filppula,VALTTERI.FILPPULA,8470047,1984-03-20,32.0,C,F,L,T.B,20162017,R,59.0,1032.53,17.5,28.81,7.0,19.0,8.0,34.0,74.0,100.0,111.0
